id,created,gameNumber,seasonId,year,type,day_or_night,duration,duration_minutes,homeId,homeName,awayId,awayName,started,attendance,status,comment
ab54f09c-9326-46bc-8731-2a9515e5ed3c,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:32,152,80715d0d-0d2a-450f-a970-1b9a3b18c7e7,Indians,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-04-17T17:10:00Z,17621,closed,
a74496d7-2424-46f6-a029-1f999feb04d4,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:51,171,833a51a9-0d84-410f-bd77-da08c3e5e26e,Royals,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-04-05T20:15:00Z,39782,closed,
60a78a35-fb44-4d91-affe-7bd0e132f813,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:21,201,a7723160-10b7-4277-a309-d8dd95a8ae65,Giants,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-08-20T20:05:00Z,41125,closed,
5d0ac68d-fe51-488a-bfcc-cbfc822d6670,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:29,209,c874a065-c115-4e7d-b0f0-235584fb0e6f,Reds,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-09-07T16:35:00Z,13936,closed,
725ebf1d-6ba7-4063-87c0-3789e979e727,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:05,185,c874a065-c115-4e7d-b0f0-235584fb0e6f,Reds,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-09-05T17:10:00Z,18169,closed,
c99803ad-2c5f-4e63-9a01-d21237a57bd2,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:30,210,d52d5339-cbdd-43f3-9dfa-a42fd588b9a3,Padres,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-05-08T20:40:00Z,27461,closed,
c08d2e81-c66d-4845-92e1-cd1fb3a25392,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:38,158,d89bed32-3aee-4407-99e3-4103641b999a,Nationals,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-05-25T17:05:00Z,38700,closed,
10091165-fb7d-4d11-9da1-e19ed18a3d86,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:30,150,d89bed32-3aee-4407-99e3-4103641b999a,Nationals,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-09-14T20:05:00Z,29669,closed,
62852eff-2d76-4d90-a2d2-1fb510a86095,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:54,174,dcfd5266-00ce-442c-bc09-264cd20cf455,Brewers,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-06-11T20:10:00Z,38423,closed,
2ba6fe9a-9627-4af7-b933-aee015fb917f,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:51,171,dcfd5266-00ce-442c-bc09-264cd20cf455,Brewers,f246a5e5-afdb-479c-9aaa-c68beeda7af6,Mets,2016-06-12T18:10:00Z,32491,closed,
